Unnamed: 0,DSL D-95,FIC21185(F1 Flow),FIC21192(F2 Flow),TIC23115(Feed1 T),TI23029(Feed2 T),FIC23108(SS Flow),PI23105(F Zone P),TI23120(F Zone T),TI23121(SS T),PI23038(BTM P),TI23123(Reflux T),TI23502(D/O Vapor T),FI23107(OF Flow),TI23122(BTM T),TI23116(Top T),TI23117(DSL S Vapor T),TI23119(OV T),PIC23106(Top P),FIC23104(Reflux F),FIC23010(D/O Flow),FI23116(T-AR Flow 1),FI23117(T-AR Flow 2),FIC25103(OVHD Flow 1),FIC23110(OVHD Flow 2),TI23118(D/O Liquid T),FIC23133(R/D Flow),FIC23105(P/A RT Flow),TI23028(P/A RT T),TI21022A(Catalyst T 1),TI21022B(Catalyst T 2),year,month,date,hour
2020-01-22 7:00,379.8,564.0164,67.9013,361.9871,315.7737,12.0034,0.8407,349.9756,295.4073,0.9273,45.4701,261.3443,0.0,354.6629,110.7903,236.0712,329.1748,0.676,109.4407,95.0762,296.3519,196.5693,1.503,10.8558,218.131,81.0374,300.0376,189.2056,375.2834,375.3637,2020,1,22,7
2020-01-23 7:00,379.6,565.2144,67.723,361.9771,316.4063,12.0008,0.8433,350.2813,296.2106,0.928,45.4906,261.8165,0.0,354.6789,110.7677,236.2376,330.1151,0.6759,109.6609,94.3067,297.0966,196.0085,1.3439,9.8909,218.6259,80.7405,300.0163,189.1732,375.2154,375.3671,2020,1,23,7
2020-01-24 7:00,376.0,564.5594,68.2421,361.9772,316.0298,12.002,0.843,349.5998,300.17,0.9292,45.4462,259.5408,0.0,354.7087,110.8618,235.7529,331.0993,0.6759,111.2546,94.6758,296.8966,195.7403,1.634,10.3547,217.7459,80.4714,299.9783,189.0218,375.5719,375.7889,2020,1,24,7
2020-01-25 7:00,377.8,564.5058,68.191,361.9743,315.5017,12.0049,0.8427,349.1468,301.3301,0.9317,45.8219,259.0311,0.0,354.3888,110.6346,235.2137,328.2472,0.6761,112.2669,95.4995,297.315,196.0524,1.5678,10.0533,216.9,80.6391,299.9853,189.208,375.6722,375.7852,2020,1,25,7
2020-01-26 7:00,378.4,563.5299,68.2727,361.9781,315.5615,12.0018,0.8429,349.9161,298.9301,0.9284,45.4828,264.0096,0.0,354.7835,110.7896,236.0919,330.237,0.676,112.2799,96.9467,293.9132,196.0031,1.6634,10.3259,218.7717,83.1298,299.9812,188.9161,375.6952,375.8746,2020,1,26,7
2020-01-27 7:00,377.2,564.2282,67.8841,361.9761,315.1874,11.999,0.8321,348.726,294.834,0.9299,45.7682,258.6776,0.0,354.2167,110.7777,235.0946,321.0339,0.6763,112.9244,95.1819,297.6897,195.8023,1.7291,10.1046,217.1886,80.3651,299.9773,188.7834,375.6614,375.818,2020,1,27,7
2020-01-28 7:00,376.0,562.599,69.2371,361.9731,313.8106,12.002,0.8419,348.5148,290.5359,0.9314,45.5176,262.5578,0.0,354.0795,110.8591,236.1787,322.0459,0.6758,112.9463,97.8188,293.0703,196.1705,1.4441,10.5547,219.0728,83.548,294.8469,188.7618,375.6197,375.7617,2020,1,28,7
2020-01-29 7:00,374.8,566.9867,70.1205,362.2011,313.7037,12.003,0.8462,349.2352,295.3599,0.9337,45.3078,266.3342,0.0,354.4922,110.8699,236.6572,326.2788,0.6764,116.2083,100.1523,296.5174,195.8919,1.6159,10.8859,219.4989,85.6772,300.0206,189.1265,376.1127,376.2294,2020,1,29,7
2020-01-30 7:00,379.8,566.5508,69.8212,361.9811,314.0704,12.0022,0.836,349.444,295.0169,0.9281,45.1878,267.1618,0.0,354.3711,110.8919,237.8033,321.7047,0.6759,109.8057,98.8873,295.7129,196.5038,1.7131,10.3547,221.3136,85.6848,300.0189,188.7743,375.9907,376.1917,2020,1,30,7
2020-01-31 7:00,375.4,570.0894,70.2214,361.9732,312.9964,12.0003,0.8432,349.1097,297.3552,0.9317,45.4089,270.5316,0.0,354.4536,110.8643,236.5937,326.1358,0.676,115.7506,99.9993,300.2184,196.6044,1.7669,11.0575,218.9095,85.6792,310.0412,188.7648,376.5295,376.7714,2020,1,31,7
2020-02-01 7:00,375.4,568.9416,70.5557,362.4691,312.6514,11.9988,0.8409,349.4954,296.7223,0.9298,45.2396,273.3777,0.0,354.9672,110.9368,237.1842,328.924,0.6761,109.9696,100.6224,297.7411,197.0188,1.8945,11.2083,219.7099,86.1832,311.2062,188.7723,376.9997,377.1009,2020,2,1,7
2020-02-02 7:00,381.0,569.9513,69.9806,362.4751,314.0241,12.0012,0.8387,350.1625,297.9864,0.9277,45.0672,273.5242,0.0,355.0293,110.9356,236.8669,334.767,0.676,106.0549,100.4389,299.3741,196.9033,1.7893,10.9536,219.5151,86.0348,309.854,187.4662,376.9705,377.1382,2020,2,2,7
2020-02-03 7:00,378.6,571.0811,69.0856,362.4801,314.6766,11.9998,0.8334,350.5987,294.1288,0.9255,44.7453,273.4264,0.0,355.1608,110.9539,236.7466,334.0651,0.6759,107.1301,99.8841,300.0631,196.4624,1.8385,11.0187,219.9936,85.9967,309.9475,188.0518,377.0452,377.1439,2020,2,3,7
2020-02-04 7:00,375.4,573.1783,69.6504,362.9699,314.34,12.0001,0.8389,350.4083,289.8255,0.9303,45.0154,271.2943,0.0,355.5659,111.0612,236.0631,326.8926,0.6761,110.812,99.8391,303.6807,196.5124,2.0014,10.8599,217.9193,84.6013,320.1433,188.2947,377.4115,377.4816,2020,2,4,7
2020-02-05 7:00,374.8,575.9106,70.5315,362.9728,313.9612,11.9961,0.8334,350.7957,288.9713,0.9288,44.6946,274.0104,0.0,355.6271,111.0346,236.4252,326.7166,0.6762,111.6906,101.3743,303.9195,196.9313,2.06,11.609,219.0662,86.4866,320.0375,187.9479,377.7113,377.8416,2020,2,5,7
2020-02-06 7:00,377.2,577.0361,70.632,362.9408,313.9279,11.9991,0.8319,351.0462,288.498,0.9269,44.8019,274.4855,0.0,355.7289,111.2462,236.8482,327.8155,0.6762,105.2687,101.3235,304.5856,197.5592,1.7873,11.5022,219.2387,86.5928,319.9051,188.0225,377.7298,377.86,2020,2,6,7
2020-02-07 7:00,377.8,579.8318,71.3076,362.9845,312.8107,12.0016,0.8424,351.0367,290.4055,0.9305,45.2448,276.5871,0.0,355.3578,110.8728,236.7046,332.3995,0.6761,105.1668,103.8914,307.7663,196.4079,1.9433,12.1927,219.016,88.7914,320.0192,187.7956,377.8997,378.1588,2020,2,7,7
2020-02-08 7:00,381.0,579.5224,72.0261,362.9836,313.1327,12.0031,0.8319,351.6119,289.0685,0.9244,44.5468,280.205,0.0,355.6749,110.9858,238.0536,329.7867,0.6762,98.565,104.1289,305.277,196.3538,2.029,11.6983,221.8341,90.823,319.8742,187.7733,378.2744,378.4787,2020,2,8,7
2020-02-09 7:00,380.0,579.0129,72.0704,363.4814,313.4942,12.003,0.8376,352.0536,289.9745,0.9289,44.8765,278.8723,0.0,356.1045,111.0252,237.8451,326.6845,0.6761,101.9972,103.9275,305.2886,196.9672,2.0404,11.9491,221.1408,89.9235,317.0017,188.2055,378.2366,378.4802,2020,2,9,7
2020-02-10 7:00,381.0,580.4011,71.6258,363.4869,313.0653,12.0009,0.8379,351.2322,289.8708,0.9293,45.5476,278.5789,0.0,355.5172,110.9076,237.911,336.0404,0.6761,103.6005,104.5123,306.5171,196.2464,2.0078,11.5309,221.1066,90.2262,315.0411,188.3857,378.1856,378.3732,2020,2,10,7
2020-02-11 7:00,381.6,579.4573,73.5224,362.9726,312.0939,12.0009,0.8436,351.3896,290.2407,0.9299,45.3393,282.9415,0.0,355.0094,110.8309,238.0893,334.454,0.676,104.8784,107.9398,303.3138,196.2268,2.1218,11.2506,221.8604,93.6195,320.0134,188.6001,378.6692,378.8002,2020,2,11,7
2020-02-12 7:00,374.2,582.0387,73.9927,362.9723,311.0177,11.9989,0.8501,350.8475,290.3935,0.936,46.4201,280.6831,0.0,354.7548,110.6631,236.9828,334.4567,0.6757,110.9177,108.885,307.2069,195.2535,2.1277,12.0184,219.7929,93.7147,325.3932,188.6371,378.798,378.9903,2020,2,12,7
2020-02-13 7:00,379.8,581.2066,73.8988,362.9856,311.1153,11.9989,0.842,350.6898,290.4713,0.9312,46.0855,280.9807,0.0,355.0831,110.7521,237.5959,334.9127,0.6754,103.313,108.0514,307.3814,194.2257,1.9303,12.372,220.8388,93.771,325.0401,185.9176,378.8178,379.0103,2020,2,13,7
2020-02-14 7:00,381.6,584.3818,74.8386,362.9867,311.1902,12.0032,0.8447,351.4448,290.9675,0.9267,45.4327,282.255,0.0,355.0467,110.7121,237.3394,330.5465,0.6762,95.8124,110.064,307.1246,196.3214,2.2048,12.5884,220.5091,96.225,335.0237,181.5963,379.2998,379.4701,2020,2,14,7
2020-02-15 7:00,376.0,583.4244,75.6973,362.9739,310.4922,12.0003,0.8441,350.4238,290.6187,0.9261,45.585,279.9817,0.0,355.1123,110.6262,237.3246,328.0528,0.6764,92.8722,109.1845,307.3401,195.8613,2.2016,13.2403,220.2985,95.3416,334.9952,180.9641,379.1898,379.3218,2020,2,15,7
2020-02-16 7:00,377.2,583.2111,75.8506,362.9826,310.5302,12.0051,0.8406,350.7663,288.9785,0.9262,45.9889,281.7368,0.0,355.0533,110.781,236.8151,324.5087,0.6754,94.8467,109.9642,305.9905,195.9926,2.279,13.0152,219.9967,96.7975,343.8339,180.9678,379.1924,379.3631,2020,2,16,7
2020-02-17 7:00,374.8,583.6307,75.4668,363.4826,310.3208,12.0006,0.836,350.1045,288.4456,0.9292,44.9628,280.441,0.0,355.5469,111.0349,235.8031,332.4794,0.6775,96.7145,108.1615,308.7669,196.8959,2.4758,12.9165,217.3866,93.8208,355.5168,182.4648,379.1993,379.3529,2020,2,17,7
2020-02-18 7:00,376.6,588.0289,75.2884,363.9665,311.6962,11.9991,0.8259,351.1453,287.5674,0.9233,43.9219,280.4577,0.0,356.2846,111.2697,237.1225,330.671,0.6755,81.837,107.6434,312.216,196.8317,2.6666,13.4947,220.2956,94.4462,342.9673,182.1484,379.4446,379.4374,2020,2,18,7
2020-02-19 7:00,374.2,590.3266,74.9714,363.98,311.8438,11.999,0.835,351.475,289.3909,0.9261,44.4391,280.3878,0.0,356.1127,110.9259,237.0493,326.0048,0.6752,85.7107,108.6925,315.2878,195.6127,2.3272,13.039,220.0419,94.9381,340.0588,181.4365,379.2197,379.4451,2020,2,19,7
2020-02-20 7:00,375.4,587.9302,75.7924,363.9827,311.4768,11.9998,0.8412,351.6679,290.2534,0.9275,45.1305,282.252,0.0,355.9193,110.8606,237.4301,327.659,0.6753,92.8788,110.0562,311.009,196.3456,2.3654,13.121,220.6904,96.8242,345.025,182.1002,379.2995,379.4379,2020,2,20,7
2020-02-21 7:00,371.2,590.5038,76.8417,363.9731,310.4325,12.0057,0.8439,350.6673,290.5845,0.9297,44.8826,282.5767,0.0,354.9723,110.902,236.9427,334.7364,0.6755,101.3047,111.3445,313.649,196.6913,2.465,13.4558,219.1332,97.2452,355.3412,181.5956,379.5862,379.8443,2020,2,21,7
2020-02-22 7:00,377.8,591.4544,75.1685,364.5025,311.1612,12.0088,0.8426,351.8614,289.0014,0.929,45.9982,285.992,0.0,355.4239,110.5199,236.7717,335.3084,0.6754,101.3876,111.6574,313.801,195.4426,2.3302,12.5566,219.8719,98.5745,361.2701,181.1016,379.5073,379.6904,2020,2,22,7
2020-02-23 7:00,376.6,590.0886,74.8971,364.9914,311.401,12.0987,0.8411,352.3343,289.7812,0.9289,45.1534,283.4421,0.0,355.9953,110.9023,237.2496,330.2611,0.6753,86.578,111.2754,312.5297,196.6616,2.5598,13.7784,219.8055,97.7456,360.0347,181.4432,379.6492,379.7487,2020,2,23,7
2020-02-24 7:00,377.8,591.2205,74.0054,364.9765,311.9155,12.1035,0.8431,352.8159,290.3095,0.9284,44.9359,286.4147,0.0,355.8065,110.8626,237.828,333.4934,0.6754,90.0691,112.984,311.9827,195.5512,2.5311,13.6576,221.3371,99.9634,354.8202,181.7928,379.527,379.8476,2020,2,24,7
2020-02-25 7:00,376.6,590.5815,74.293,364.9794,311.2688,11.9975,0.8466,352.709,290.2536,0.9281,46.0916,285.9158,0.0,356.0661,110.7855,237.4089,330.2309,0.6753,94.1544,113.3921,309.5882,198.2073,2.5908,14.1148,220.8401,100.4037,363.9485,181.446,379.6548,379.7737,2020,2,25,7
2020-02-26 7:00,381.6,590.0187,73.9928,364.9801,311.4464,12.0018,0.8422,353.1162,288.9566,0.9269,46.0927,285.4969,0.0,356.1662,110.7622,237.5582,327.8574,0.6752,97.7275,114.0631,306.5086,199.925,2.4147,13.0494,221.1566,101.2575,354.972,180.1168,379.5555,379.891,2020,2,26,7
2020-02-27 7:00,376.0,589.3279,74.3942,364.9751,310.7679,12.0035,0.8414,352.0615,289.4427,0.9286,45.93,282.6402,0.0,356.0502,110.7785,236.6689,327.5331,0.6753,106.7702,112.9424,310.5784,198.591,2.6188,14.0198,219.2152,99.3239,356.9627,179.5484,379.6553,379.8396,2020,2,27,7
2020-02-28 7:00,377.2,588.3694,74.5147,364.9796,310.0904,12.0031,0.8434,351.5516,290.4561,0.9285,45.4084,282.3446,0.0,355.6767,110.7764,237.0104,334.8237,0.6752,95.0613,113.3317,310.8465,197.0811,2.6004,13.8612,219.3943,99.5007,354.9997,179.4805,379.6381,379.8927,2020,2,28,7
2020-02-29 7:00,378.6,589.1285,73.9717,364.9819,310.5559,12.0072,0.8437,351.9438,289.6659,0.9286,45.2435,282.8806,0.0,355.9744,110.8644,236.9483,329.2719,0.6753,90.2947,113.6043,310.8285,196.2089,2.5232,13.4417,219.8209,100.0686,355.0136,179.105,379.611,379.9048,2020,2,29,7
2020-03-01 7:00,378.6,590.0265,73.1664,364.9749,310.7327,12.0011,0.843,352.1555,290.582,0.9275,45.3457,283.5461,0.0,355.8195,110.7063,236.8591,334.9122,0.6754,93.6543,113.9363,311.2401,195.8863,2.5153,14.3311,219.703,100.4692,355.0586,178.1294,379.6384,379.8295,2020,3,1,7
2020-03-02 7:00,377.2,589.4799,72.8306,364.9802,310.4161,11.9981,0.8375,351.3161,289.8316,0.9271,45.037,284.2096,0.0,355.9601,110.82,236.0606,332.6425,0.6753,96.4358,112.532,313.157,196.5566,2.6007,13.5495,218.3991,98.7721,367.1678,178.2979,379.806,379.7052,2020,3,2,7
2020-03-03 7:00,376.6,589.633,73.6963,364.9872,310.4326,11.9984,0.8415,352.191,290.7179,0.9264,45.4554,285.6891,0.0,356.1388,110.8386,236.2731,329.6705,0.6754,89.7606,113.0075,311.5148,196.5724,2.569,13.5541,218.7621,99.5239,368.0933,178.3776,379.7824,379.8589,2020,3,3,7
2020-03-04 7:00,375.4,588.6526,72.8762,364.9763,309.9874,11.9959,0.8429,351.9664,290.6477,0.9286,45.5453,285.1022,0.0,355.9148,110.716,235.8538,330.3355,0.6755,96.0475,112.9305,311.9244,196.1232,2.5429,13.3017,217.9412,98.93,370.014,178.4688,379.6853,379.7803,2020,3,4,7
2020-03-05 7:00,374.2,590.3014,72.046,365.9702,311.2222,11.9993,0.8317,352.9538,288.8853,0.9264,44.411,285.5878,0.0,357.1794,110.9814,236.0284,332.2888,0.6751,77.5867,112.4545,313.0507,196.601,2.6121,13.3374,218.6197,98.4851,359.5506,178.3544,379.8947,380.1481,2020,3,5,7
2020-03-06 7:00,383.2,591.2771,70.8082,365.9754,312.2377,11.9978,0.8394,354.1517,291.5725,0.9252,45.423,288.4945,0.0,357.1281,110.9291,237.3133,335.5609,0.6753,79.9437,114.3193,312.045,195.2678,2.5428,13.5724,220.7449,101.3474,354.8002,178.879,379.8314,380.0698,2020,3,6,7
2020-03-07 7:00,383.6,590.7884,70.4996,365.9866,312.2343,12.007,0.8411,354.2324,291.7325,0.9258,45.9429,286.4588,0.0,357.2623,110.804,237.0888,335.5422,0.6752,85.5979,113.8674,310.3509,196.768,2.468,14.15,220.3509,100.6487,350.0134,178.3823,379.9753,380.1213,2020,3,7,7
2020-03-08 7:00,384.4,590.014,70.5909,365.9884,312.0423,12.0042,0.8415,353.7641,291.73,0.9258,45.1768,286.4419,0.0,357.0579,110.6825,236.5725,335.4814,0.6754,88.1221,112.451,311.498,195.7887,2.4581,13.8561,219.3561,99.2295,354.9896,177.4501,380.0305,380.2159,2020,3,8,7
2020-03-09 7:00,374.2,589.5267,70.4008,365.9768,311.3965,12.0039,0.8452,352.868,291.8895,0.9294,45.3128,282.1057,0.0,356.8647,110.6894,235.6159,335.92,0.6751,94.3449,111.0305,313.4906,196.2514,2.5328,13.8266,216.9786,96.5194,359.8259,177.3774,379.9844,380.2344,2020,3,9,7
2020-03-10 7:00,395.6,589.8635,72.2485,373.0298,318.8868,13.0984,0.8257,363.1901,293.6536,0.9076,44.5083,298.9876,0.0,362.7972,110.7208,246.2169,338.1989,0.6654,69.7736,124.6688,294.2307,195.8721,2.3136,14.9754,235.6317,115.8479,349.9774,177.5155,380.3579,380.4695,2020,3,10,7
2020-03-11 7:00,401.8,588.2888,72.2936,375.027,321.0645,13.5007,0.8134,365.8976,293.3538,0.9002,43.8707,302.4316,0.0,364.3457,110.5583,249.897,347.2762,0.654,89.0056,129.8822,289.3467,196.2655,2.486,14.6079,241.4086,120.9182,311.416,178.6454,380.5109,380.4288,2020,3,11,7
2020-03-12 7:00,400.4,589.9465,72.3561,375.0461,321.3529,13.5036,0.8054,367.3387,292.982,0.8901,45.0492,306.1881,0.0,364.1315,110.858,250.4904,344.9333,0.6454,87.6422,131.3408,287.918,194.9314,2.5301,14.8281,242.8868,123.3308,320.0851,181.0008,380.4851,380.6563,2020,3,12,7
2020-03-13 7:00,410.0,586.7933,75.3223,378.3474,323.3478,13.5032,0.8031,371.8763,293.9486,0.8841,45.2589,318.8671,0.0,366.9489,110.7148,251.9302,347.3511,0.6453,79.7237,138.7886,276.8169,195.7991,2.4257,15.728,249.2746,133.2073,323.928,181.0261,380.4346,380.7762,2020,3,13,7
2020-03-14 7:00,408.4,587.0,75.3081,379.0376,324.0456,13.4992,0.7982,372.1618,293.4904,0.8859,44.1068,316.4103,0.0,367.7951,110.9187,251.9982,344.1616,0.6454,81.2628,138.5798,277.1653,196.3385,2.5644,15.6892,248.8915,132.2762,329.9132,182.7383,380.4347,380.5733,2020,3,14,7
2020-03-15 7:00,410.8,587.2939,75.2933,379.0224,323.303,13.4951,0.7937,372.4834,294.2473,0.8872,44.8862,320.0356,0.0,367.6249,110.9184,252.0387,353.7255,0.6452,85.9386,140.8152,275.693,195.8088,2.5575,15.6043,249.6698,134.374,317.9733,182.4572,380.4091,380.4898,2020,3,15,7
2020-03-16 7:00,410.8,588.6705,74.6655,379.0076,324.0864,13.4974,0.8026,372.3784,293.6906,0.8888,44.2391,318.4053,0.0,367.6975,110.9732,252.9167,347.7743,0.6453,86.5585,139.7484,277.1866,196.2376,2.6202,15.4734,249.3444,133.1937,316.9349,182.8037,380.3647,380.5723,2020,3,16,7
2020-03-17 7:00,406.0,587.5982,76.8406,379.0507,322.9787,13.5042,0.8062,371.652,295.2208,0.89,44.6614,314.7867,0.0,367.2669,110.7704,252.8142,354.0019,0.6455,86.053,140.4651,278.311,196.2628,2.5694,15.6765,248.3341,133.4858,322.9851,181.5281,380.7915,381.1973,2020,3,17,7
2020-03-18 7:00,406.4,586.8195,75.7752,379.0415,323.5784,13.5061,0.8044,372.1981,295.4568,0.8854,44.1768,319.4858,0.0,367.0909,110.6726,252.5282,353.7961,0.6452,80.0439,140.1337,275.0023,196.9041,2.5497,15.8707,250.414,134.6072,323.0766,181.6328,380.8586,381.053,2020,3,18,7
2020-03-19 7:00,412.6,586.6087,76.0495,379.5241,323.7456,13.5001,0.8017,372.1155,295.6618,0.8887,45.1988,316.5279,0.0,367.6618,110.7239,252.8014,353.2012,0.6454,81.4396,139.7286,276.0053,193.565,2.328,15.6318,250.8208,134.1194,319.9108,181.6959,380.7625,381.0358,2020,3,19,7
2020-03-20 7:00,408.4,579.2412,77.1349,380.0151,323.7763,13.5033,0.8002,371.9755,294.6328,0.8861,43.9248,315.6011,0.0,368.182,110.8396,252.3247,352.64,0.6454,79.6421,139.5359,235.1865,233.3703,2.5984,15.8953,250.9966,133.986,316.9419,180.5105,381.2709,381.3635,2020,3,20,7
2020-03-21 7:00,408.4,586.4343,76.698,380.0352,323.5759,13.4978,0.8067,372.5691,295.7589,0.8898,45.1908,315.4206,0.0,368.0499,110.6509,252.9971,354.5463,0.6456,85.5532,141.3397,241.8914,232.9752,2.6796,16.4779,249.6387,135.0417,318.0104,180.7175,381.4633,381.3891,2020,3,21,7
2020-03-22 7:00,410.0,587.9508,76.2901,380.0239,324.206,13.4975,0.8114,373.4511,295.4383,0.8889,45.6869,321.0952,0.0,368.2367,110.5479,253.1185,347.2428,0.6453,83.8174,142.3449,239.766,233.3009,2.6024,15.5197,250.8726,136.6513,318.1501,181.1347,381.3283,381.5751,2020,3,22,7
2020-03-23 7:00,410.0,587.3736,75.446,379.9926,325.2575,13.502,0.8061,373.4588,295.2436,0.8857,45.1041,320.272,0.0,368.5429,110.7686,253.2991,349.4525,0.6455,80.4029,138.9955,240.9849,233.0635,2.7824,15.7239,251.5303,133.5696,312.0182,180.5297,381.3505,381.4159,2020,3,23,7
2020-03-24 7:00,410.8,586.335,77.5225,381.0102,324.9811,13.5018,0.8062,374.0929,294.9413,0.887,45.3923,318.4456,0.0,369.3443,110.7451,253.0785,348.9676,0.6455,81.3158,141.7698,238.5683,233.2168,2.7232,15.7068,252.6988,136.8647,315.828,180.6955,381.891,382.2956,2020,3,24,7
2020-03-25 7:00,398.6,585.1144,78.9443,382.001,323.6572,13.4976,0.8143,373.2377,295.9864,0.8944,45.6493,312.8097,0.0,369.5042,110.6175,253.8594,355.8162,0.6454,90.6167,144.5109,237.9976,234.1605,2.8812,15.5522,249.7426,137.8471,319.9811,180.2207,381.9567,382.3655,2020,3,25,7
2020-03-26 7:00,410.0,583.393,79.6601,382.9812,324.6912,13.5011,0.8142,375.6104,296.0824,0.8925,45.6772,318.414,0.0,370.3819,110.5019,254.7307,356.789,0.6453,89.3591,148.7668,223.0122,243.4149,2.8502,16.1228,252.4488,142.8601,320.1446,180.7914,382.2114,382.523,2020,3,26,7
2020-03-27 7:00,411.4,584.5997,80.2034,382.9954,324.364,13.5009,0.8156,375.8445,295.1851,0.893,46.1039,319.9723,0.0,370.1869,110.5623,254.6515,355.7135,0.6455,89.8108,150.3672,223.4819,241.6228,2.656,16.5607,252.8237,143.9674,319.9286,180.9166,382.5478,382.8108,2020,3,27,7
2020-03-28 7:00,410.0,583.5692,79.5752,382.9878,325.1878,13.4966,0.8105,376.3904,294.6756,0.8918,45.3839,321.0117,0.0,370.8862,110.7751,254.3407,348.6766,0.6454,88.7377,148.5843,225.9923,243.8676,2.9429,16.007,252.6868,142.6717,320.1034,181.3101,382.7421,382.7562,2020,3,28,7
2020-03-29 7:00,413.8,583.1239,79.0239,383.0309,325.17,13.5042,0.8114,376.0992,295.0017,0.8941,45.3524,317.0337,0.0,371.073,110.8193,254.3293,347.455,0.6454,90.5608,146.9383,226.9624,244.1349,2.8632,15.7725,251.5308,140.3716,316.9701,180.5437,382.7402,382.7566,2020,3,29,7
2020-03-30 7:00,410.0,583.0854,78.2469,383.0106,325.2753,13.4999,0.8097,376.8334,294.674,0.889,45.5008,322.7536,0.0,371.0304,110.6691,253.872,349.8821,0.6453,85.2751,147.4738,225.2231,243.6787,2.6914,16.4165,252.6607,142.0798,326.4996,180.9645,382.5311,382.5498,2020,3,30,7
2020-03-31 7:00,408.0,577.4022,82.0476,383.0302,323.2951,13.5028,0.8134,375.8819,296.1095,0.8918,45.3661,320.7014,0.0,370.5918,110.6641,253.4188,352.9597,0.6453,87.962,149.7955,220.3237,243.6822,2.8697,16.2782,253.1447,144.6404,324.9798,181.4467,383.1764,383.2961,2020,3,31,7
2020-04-01 7:00,409.6,577.0176,82.9663,382.9868,322.9773,13.4966,0.8151,375.7629,295.3815,0.8932,45.5631,320.1321,0.0,370.5066,110.7301,253.8344,352.6887,0.6453,90.4959,151.0245,219.7529,243.3024,2.9711,16.9225,252.9531,145.7662,325.0473,182.074,383.1956,383.5176,2020,4,1,7
2020-04-02 7:00,410.0,577.3818,83.0162,383.0008,323.0191,13.4984,0.8121,375.729,294.8158,0.8923,45.0899,320.7828,0.0,370.4031,110.7863,253.739,351.7088,0.6452,89.6157,151.5404,219.4547,243.6131,3.0336,16.8903,253.075,145.9867,325.0812,181.7282,383.2106,383.3595,2020,4,2,7
2020-04-03 7:00,410.8,577.4847,82.7863,384.0105,323.7012,13.5023,0.8105,376.8226,294.8389,0.8921,44.9653,321.9134,0.0,371.5575,110.7026,253.2405,357.1382,0.6452,88.6667,152.646,209.0435,253.7901,2.946,16.9573,253.2723,147.1824,335.0542,182.2937,383.4905,383.5344,2020,4,3,7
2020-04-04 7:00,411.4,577.9544,82.8622,384.0051,323.1526,13.5035,0.8126,376.0039,295.5562,0.895,45.8612,318.0676,0.0,371.1886,110.7012,253.5222,358.4696,0.6453,91.7184,150.9748,212.0908,253.7134,2.9601,16.9682,251.7583,144.7013,334.9543,181.5327,383.5015,383.8446,2020,4,4,7
2020-04-05 7:00,408.4,577.9132,82.8251,384.0335,323.3618,13.503,0.8145,375.9373,294.739,0.8952,45.3723,317.4838,0.0,371.3777,110.7795,253.9273,353.6656,0.6451,93.8816,151.146,212.0786,254.0114,3.0627,16.7437,251.464,144.6588,334.944,182.3723,383.4621,383.6384,2020,4,5,7
2020-04-06 7:00,407.8,575.8231,84.527,384.0019,322.9652,13.4989,0.8158,375.2426,295.0625,0.8953,45.4826,316.582,0.0,370.8344,110.7917,253.9637,356.0601,0.6454,93.1079,152.1262,209.2175,253.8547,3.073,16.9392,252.7118,146.3118,335.0086,182.6316,383.6029,383.683,2020,4,6,7
2020-04-07 7:00,409.4,576.3747,85.5725,384.4581,323.1649,13.4985,0.8129,376.468,294.7798,0.8939,45.4617,320.0957,0.0,371.457,110.7425,252.5407,355.1983,0.6455,91.4463,155.5837,204.4557,253.5876,3.0773,17.0163,254.0654,150.7238,342.054,182.8889,383.8804,384.0965,2020,4,7,7
2020-04-08 7:00,407.2,574.5771,86.7546,385.009,321.8624,13.5037,0.8151,375.7128,294.0461,0.8966,45.2521,317.3422,0.0,371.5506,110.7889,252.1867,354.7983,0.6453,92.429,156.3461,206.3787,253.9277,3.124,17.1262,254.2884,151.6194,343.408,183.1015,383.9227,384.1959,2020,4,8,7
2020-04-09 7:00,406.6,573.9822,87.1678,385.0098,321.4256,13.4999,0.8151,376.3272,295.3934,0.8941,45.556,318.8215,0.0,371.3605,110.7665,252.2586,358.4484,0.6454,93.1221,157.5658,203.7015,253.7198,3.2343,17.3937,253.9113,152.9304,350.0216,183.2367,384.0141,384.2198,2020,4,9,7
2020-04-10 7:00,406.0,574.2863,87.042,385.0101,321.7518,13.5038,0.8093,376.99,294.5151,0.89,45.4496,320.5199,0.0,371.7403,110.7128,247.8115,347.9801,0.6454,89.3121,155.5934,203.9114,253.7796,3.0751,17.2751,255.0077,152.1818,348.0682,183.0857,383.9908,384.3308,2020,4,10,7
2020-04-11 7:00,407.2,574.3559,86.5344,384.9943,321.8569,13.5032,0.8098,376.9689,296.3592,0.8887,45.6622,320.8932,0.0,371.6749,110.6306,249.7249,358.0877,0.6455,90.7825,155.6736,204.093,254.7991,3.0537,17.2806,255.1973,152.0194,339.9502,181.73,384.0329,384.4437,2020,4,11,7
2020-04-12 7:00,410.0,575.5685,85.5732,385.0002,322.5076,13.5018,0.8081,377.9221,295.2229,0.8878,45.2348,323.9447,0.0,371.9106,110.7657,248.4814,350.2916,0.6452,90.8794,156.3107,204.2926,254.0173,3.0124,16.9679,255.9265,152.9397,340.0159,182.0364,383.9782,384.3161,2020,4,12,7
